t(c)	y(m)
5.315	552.48
5.316	552.68
5.317	552.88
5.318	553.08
5.319	553.28
5.320	553.48
5.321	553.68
5.322	553.88
5.323	554.08
5.324	554.28
5.325	554.48
5.326	554.68
5.327	554.88
5.328	555.08
5.329	555.28
5.330	555.48
5.331	555.68
5.332	555.88
5.333	556.08
5.334	556.28
5.335	556.48
5.336	556.69
5.337	556.89
5.338	557.09
5.339	557.29
5.340	557.49
5.341	557.69
5.342	557.89
5.343	558.09
5.344	558.29
5.345	558.49
5.346	558.69
5.347	558.89
5.348	559.09
5.349	559.29
5.350	559.49
5.351	559.70
5.352	559.90
5.353	560.10
5.354	560.30
5.355	560.50
5.356	560.70
5.357	560.90
5.358	561.10
5.359	561.30
5.360	561.51
5.361	561.71
5.362	561.91
5.363	562.11
5.364	562.31
5.365	562.51
5.366	562.71
5.367	562.92
5.368	563.12
5.369	563.32
5.370	563.52
5.371	563.72
5.372	563.92
5.373	564.12
5.374	564.33
5.375	564.53
5.376	564.73
5.377	564.93
5.378	565.13
5.379	565.34
5.380	565.54
5.381	565.74
5.382	565.94
5.383	566.14
5.384	566.35
5.385	566.55
5.386	566.75
5.387	566.95
5.388	567.16
5.389	567.36
5.390	567.56
5.391	567.76
5.392	567.96
5.393	568.17
5.394	568.37
5.395	568.57
5.396	568.77
5.397	568.98
5.398	569.18
5.399	569.38
5.400	569.59
5.401	569.79
5.402	569.99
5.403	570.19
5.404	570.40
5.405	570.60
5.406	570.80
5.407	571.01
5.408	571.21
5.409	571.41
5.410	571.61
5.411	571.82
5.412	572.02
5.413	572.22
5.414	572.43
5.415	572.63
5.416	572.83
5.417	573.04
5.418	573.24
5.419	573.44
5.420	573.65
5.421	573.85
5.422	574.05
5.423	574.26
5.424	574.46
5.425	574.66
5.426	574.87
5.427	575.07
5.428	575.28
5.429	575.48
5.430	575.68
5.431	575.89
5.432	576.09
5.433	576.30
5.434	576.50
5.435	576.70
5.436	576.91
5.437	577.11
5.438	577.32
5.439	577.52
5.440	577.72
5.441	577.93
5.442	578.13
5.443	578.34
5.444	578.54
5.445	578.74
5.446	578.95
5.447	579.15
5.448	579.36
5.449	579.56
5.450	579.77
5.451	579.97
5.452	580.18
5.453	580.38
5.454	580.59
5.455	580.79
5.456	581.00
5.457	581.20
5.458	581.40
5.459	581.61
5.460	581.81
5.461	582.02
5.462	582.22
5.463	582.43
5.464	582.63
5.465	582.84
5.466	583.04
5.467	583.25
5.468	583.45
5.469	583.66
5.470	583.87
5.471	584.07
5.472	584.28
5.473	584.48
5.474	584.69
5.475	584.89
5.476	585.10
5.477	585.30
5.478	585.51
5.479	585.71
5.480	585.92
5.481	586.13
5.482	586.33
5.483	586.54
5.484	586.74
5.485	586.95
5.486	587.15
5.487	587.36
5.488	587.57
5.489	587.77
5.490	587.98
5.491	588.18
5.492	588.39
5.493	588.60
5.494	588.80
5.495	589.01
5.496	589.21
5.497	589.42
5.498	589.63
5.499	589.83
5.500	590.04
5.501	590.25
5.502	590.45
5.503	590.66
5.504	590.87
5.505	591.07
5.506	591.28
5.507	591.48
5.508	591.69
5.509	591.90
5.510	592.10
5.511	592.31
5.512	592.52
5.513	592.73
5.514	592.93
5.515	593.14
5.516	593.35
5.517	593.55
5.518	593.76
5.519	593.97
5.520	594.17
5.521	594.38
5.522	594.59
5.523	594.80
5.524	595.00
5.525	595.21
5.526	595.42
5.527	595.62
5.528	595.83
5.529	596.04
5.530	596.25
5.531	596.45
5.532	596.66
5.533	596.87
5.534	597.08
5.535	597.28
5.536	597.49
5.537	597.70
5.538	597.91
5.539	598.12
5.540	598.32
5.541	598.53
5.542	598.74
5.543	598.95
5.544	599.15
5.545	599.36
5.546	599.57
5.547	599.78
5.548	599.99
5.549	600.19
5.550	600.40
5.551	600.61
5.552	600.82
5.553	601.03
5.554	601.24
5.555	601.44
5.556	601.65
5.557	601.86
5.558	602.07
5.559	602.28
5.560	602.49
5.561	602.69
5.562	602.90
5.563	603.11
5.564	603.32
5.565	603.53
5.566	603.74
5.567	603.95
5.568	604.16
5.569	604.36
5.570	604.57
5.571	604.78
5.572	604.99
5.573	605.20
5.574	605.41
5.575	605.62
5.576	605.83
5.577	606.04
5.578	606.25
5.579	606.45
5.580	606.66
5.581	606.87
5.582	607.08
5.583	607.29
5.584	607.50
5.585	607.71
5.586	607.92
5.587	608.13
5.588	608.34
5.589	608.55
5.590	608.76
5.591	608.97
5.592	609.18
5.593	609.39
5.594	609.60
5.595	609.81
5.596	610.02
5.597	610.23
5.598	610.44
5.599	610.65
5.600	610.86
5.601	611.07
5.602	611.28
5.603	611.49
5.604	611.70
5.605	611.91
5.606	612.12
5.607	612.33
5.608	612.54
5.609	612.75
5.610	612.96
5.611	613.17
5.612	613.38
5.613	613.59
5.614	613.80
5.615	614.01
5.616	614.22
5.617	614.43
5.618	614.64
5.619	614.85
5.620	615.06
5.621	615.27
5.622	615.48
5.623	615.70
5.624	615.91
5.625	616.12
5.626	616.33
5.627	616.54
5.628	616.75
5.629	616.96
5.630	617.17
5.631	617.38
5.632	617.59
5.633	617.81
5.634	618.02
5.635	618.23
5.636	618.44
5.637	618.65
5.638	618.86
5.639	619.07
5.640	619.28
5.641	619.50
5.642	619.71
5.643	619.92
5.644	620.13
5.645	620.34
5.646	620.55
5.647	620.76
5.648	620.98
5.649	621.19
5.650	621.40
5.651	621.61
5.652	621.82
5.653	622.04
5.654	622.25
5.655	622.46
5.656	622.67
5.657	622.88
5.658	623.10
5.659	623.31
5.660	623.52
5.661	623.73
5.662	623.94
5.663	624.16
5.664	624.37
5.665	624.58
5.666	624.79
5.667	625.01
5.668	625.22
5.669	625.43
5.670	625.64
5.671	625.86
5.672	626.07
5.673	626.28
5.674	626.49
5.675	626.71
5.676	626.92
5.677	627.13
5.678	627.34
5.679	627.56
5.680	627.77
5.681	627.98
5.682	628.20
5.683	628.41
5.684	628.62
5.685	628.83
5.686	629.05
5.687	629.26
5.688	629.47
5.689	629.69
5.690	629.90
5.691	630.11
5.692	630.33
5.693	630.54
5.694	630.75
5.695	630.97
5.696	631.18
5.697	631.39
5.698	631.61
5.699	631.82
5.700	632.03
5.701	632.25
5.702	632.46
5.703	632.68
5.704	632.89
5.705	633.10
5.706	633.32
5.707	633.53
5.708	633.74
5.709	633.96
5.710	634.17
5.711	634.39
5.712	634.60
5.713	634.81
5.714	635.03
5.715	635.24
5.716	635.46
5.717	635.67
5.718	635.88
5.719	636.10
5.720	636.31
5.721	636.53
5.722	636.74
5.723	636.96
5.724	637.17
5.725	637.39
5.726	637.60
5.727	637.81
5.728	638.03
5.729	638.24
5.730	638.46
5.731	638.67
5.732	638.89
5.733	639.10
5.734	639.32
5.735	639.53
5.736	639.75
5.737	639.96
5.738	640.18
5.739	640.39
5.740	640.61
5.741	640.82
5.742	641.04
5.743	641.25
5.744	641.47
5.745	641.68
5.746	641.90
5.747	642.11
5.748	642.33
5.749	642.54
5.750	642.76
5.751	642.97
5.752	643.19
5.753	643.41
5.754	643.62
5.755	643.84
5.756	644.05
5.757	644.27
5.758	644.48
5.759	644.70
5.760	644.91
5.761	645.13
5.762	645.35
5.763	645.56
5.764	645.78
5.765	645.99
5.766	646.21
5.767	646.43
5.768	646.64
5.769	646.86
5.770	647.07
5.771	647.29
5.772	647.51
5.773	647.72
5.774	647.94
5.775	648.16
5.776	648.37
5.777	648.59
5.778	648.80
5.779	649.02
5.780	649.24
5.781	649.45
5.782	649.67
5.783	649.89
5.784	650.10
5.785	650.32
5.786	650.54
5.787	650.75
5.788	650.97
5.789	651.19
5.790	651.40
5.791	651.62
5.792	651.84
5.793	652.05
5.794	652.27
5.795	652.49
5.796	652.71
5.797	652.92
5.798	653.14
5.799	653.36
5.800	653.57
5.801	653.79
5.802	654.01
5.803	654.23
5.804	654.44
5.805	654.66
5.806	654.88
5.807	655.10
5.808	655.31
5.809	655.53
5.810	655.75
5.811	655.97
5.812	656.18
5.813	656.40
5.814	656.62
5.815	656.84
5.816	657.05
5.817	657.27
5.818	657.49
5.819	657.71
5.820	657.93
5.821	658.14
5.822	658.36
5.823	658.58
5.824	658.80
5.825	659.02
5.826	659.23
5.827	659.45
5.828	659.67
5.829	659.89
5.830	660.11
5.831	660.32
5.832	660.54
5.833	660.76
5.834	660.98
5.835	661.20
5.836	661.42
5.837	661.64
5.838	661.85
5.839	662.07
5.840	662.29
5.841	662.51
5.842	662.73
5.843	662.95
5.844	663.17
5.845	663.38
5.846	663.60
5.847	663.82
5.848	664.04
5.849	664.26
5.850	664.48
5.851	664.70
5.852	664.92
5.853	665.14
5.854	665.36
5.855	665.57
5.856	665.79
5.857	666.01
5.858	666.23
5.859	666.45
5.860	666.67
5.861	666.89
5.862	667.11
5.863	667.33
5.864	667.55
5.865	667.77
5.866	667.99
5.867	668.21
5.868	668.43
5.869	668.65
5.870	668.87
5.871	669.09
5.872	669.31
5.873	669.53
5.874	669.75
5.875	669.97
5.876	670.19
5.877	670.41
5.878	670.63
5.879	670.85
5.880	671.07
5.881	671.29
5.882	671.51
5.883	671.73
5.884	671.95
5.885	672.17
5.886	672.39
5.887	672.61
5.888	672.83
5.889	673.05
5.890	673.27
5.891	673.49
5.892	673.71
5.893	673.93
5.894	674.15
5.895	674.37
5.896	674.59
5.897	674.81
5.898	675.03
5.899	675.25
5.900	675.47
5.901	675.70
5.902	675.92
5.903	676.14
5.904	676.36
5.905	676.58
5.906	676.80
5.907	677.02
5.908	677.24
5.909	677.46
5.910	677.68
5.911	677.91
5.912	678.13
5.913	678.35
5.914	678.57
5.915	678.79
5.916	679.01
5.917	679.23
5.918	679.45
5.919	679.68
5.920	679.90
5.921	680.12
5.922	680.34
5.923	680.56
5.924	680.78
5.925	681.01
5.926	681.23
5.927	681.45
5.928	681.67
5.929	681.89
5.930	682.11
5.931	682.34
5.932	682.56
5.933	682.78
5.934	683.00
5.935	683.22
5.936	683.45
5.937	683.67
5.938	683.89
5.939	684.11
5.940	684.34
5.941	684.56
5.942	684.78
5.943	685.00
5.944	685.22
5.945	685.45
5.946	685.67
5.947	685.89
5.948	686.11
5.949	686.34
5.950	686.56
5.951	686.78
5.952	687.00
5.953	687.23
5.954	687.45
5.955	687.67
5.956	687.90
5.957	688.12
5.958	688.34
5.959	688.56
5.960	688.79
5.961	689.01
5.962	689.23
5.963	689.46
5.964	689.68
5.965	689.90
5.966	690.13
5.967	690.35
5.968	690.57
5.969	690.80
5.970	691.02
5.971	691.24
5.972	691.47
5.973	691.69
5.974	691.91
5.975	692.14
5.976	692.36
5.977	692.58
5.978	692.81
5.979	693.03
5.980	693.25
5.981	693.48
5.982	693.70
5.983	693.92
5.984	694.15
5.985	694.37
5.986	694.60
5.987	694.82
5.988	695.04
5.989	695.27
5.990	695.49
5.991	695.72
5.992	695.94
5.993	696.16
5.994	696.39
5.995	696.61
5.996	696.84
5.997	697.06
5.998	697.29
5.999	697.51
6.000	697.73
6.001	697.96
6.002	698.18
6.003	698.41
6.004	698.63
6.005	698.86
6.006	699.08
6.007	699.31
6.008	699.53
6.009	699.76
6.010	699.98
6.011	700.21
6.012	700.43
6.013	700.65
6.014	700.88
6.015	701.10
6.016	701.33
6.017	701.55
6.018	701.78
6.019	702.00
6.020	702.23
6.021	702.45
6.022	702.68
6.023	702.91
6.024	703.13
6.025	703.36
6.026	703.58
6.027	703.81
6.028	704.03
6.029	704.26
6.030	704.48
6.031	704.71
6.032	704.93
6.033	705.16
6.034	705.38
6.035	705.61
6.036	705.84
6.037	706.06
6.038	706.29
6.039	706.51
6.040	706.74
6.041	706.97
6.042	707.19
6.043	707.42
6.044	707.64
6.045	707.87
6.046	708.09
6.047	708.32
6.048	708.55
6.049	708.77
6.050	709.00
6.051	709.23
6.052	709.45
6.053	709.68
6.054	709.90
6.055	710.13
6.056	710.36
6.057	710.58
6.058	710.81
6.059	711.04
6.060	711.26
6.061	711.49
6.062	711.72
6.063	711.94
6.064	712.17
6.065	712.40
6.066	712.62
6.067	712.85
6.068	713.08
6.069	713.30
6.070	713.53
6.071	713.76
6.072	713.98
6.073	714.21
6.074	714.44
6.075	714.67
6.076	714.89
6.077	715.12
6.078	715.35
6.079	715.57
6.080	715.80
6.081	716.03
6.082	716.26
6.083	716.48
6.084	716.71
6.085	716.94
6.086	717.17
6.087	717.39
6.088	717.62
6.089	717.85
6.090	718.08
6.091	718.30
6.092	718.53
6.093	718.76
6.094	718.99
6.095	719.21
6.096	719.44
6.097	719.67
6.098	719.90
6.099	720.13
6.100	720.35
6.101	720.58
6.102	720.81
6.103	721.04
6.104	721.27
6.105	721.49
6.106	721.72
6.107	721.95
6.108	722.18
6.109	722.41
6.110	722.64
6.111	722.86
6.112	723.09
6.113	723.32
6.114	723.55
6.115	723.78
6.116	724.01
6.117	724.23
6.118	724.46
6.119	724.69
6.120	724.92
6.121	725.15
6.122	725.38
6.123	725.61
6.124	725.84
6.125	726.06
6.126	726.29
6.127	726.52
6.128	726.75
6.129	726.98
6.130	727.21
6.131	727.44
6.132	727.67
6.133	727.90
6.134	728.13
6.135	728.36
6.136	728.58
6.137	728.81
6.138	729.04
6.139	729.27
6.140	729.50
6.141	729.73
6.142	729.96
6.143	730.19
6.144	730.42
6.145	730.65
6.146	730.88
6.147	731.11
6.148	731.34
6.149	731.57
6.150	731.80
6.151	732.03
6.152	732.26
6.153	732.49
6.154	732.72
6.155	732.95
6.156	733.18
6.157	733.41
6.158	733.64
6.159	733.87
6.160	734.10
6.161	734.33
6.162	734.56
6.163	734.79
6.164	735.02
6.165	735.25
6.166	735.48
6.167	735.71
6.168	735.94
6.169	736.17
6.170	736.40
6.171	736.63
6.172	736.86
6.173	737.09
6.174	737.32
6.175	737.55
6.176	737.78
6.177	738.02
6.178	738.25
6.179	738.48
6.180	738.71
6.181	738.94
6.182	739.17
6.183	739.40
6.184	739.63
6.185	739.86
6.186	740.09
6.187	740.32
6.188	740.56
6.189	740.79
6.190	741.02
6.191	741.25
6.192	741.48
6.193	741.71
6.194	741.94
6.195	742.17
6.196	742.41
6.197	742.64
6.198	742.87
6.199	743.10
6.200	743.33
6.201	743.56
6.202	743.80
6.203	744.03
6.204	744.26
6.205	744.49
6.206	744.72
6.207	744.95
6.208	745.19
6.209	745.42
6.210	745.65
6.211	745.88
6.212	746.11
6.213	746.35
6.214	746.58
6.215	746.81
6.216	747.04
6.217	747.27
6.218	747.51
6.219	747.74
6.220	747.97
6.221	748.20
6.222	748.44
6.223	748.67
6.224	748.90
6.225	749.13
6.226	749.36
6.227	749.60
6.228	749.83
6.229	750.06
6.230	750.30
6.231	750.53
6.232	750.76
6.233	750.99
6.234	751.23
6.235	751.46
6.236	751.69
6.237	751.92
6.238	752.16
6.239	752.39
6.240	752.62
6.241	752.86
6.242	753.09
6.243	753.32
6.244	753.56
6.245	753.79
6.246	754.02
6.247	754.26
6.248	754.49
6.249	754.72
6.250	754.96
6.251	755.19
6.252	755.42
6.253	755.66
6.254	755.89
6.255	756.12
6.256	756.36
6.257	756.59
6.258	756.82
6.259	757.06
6.260	757.29
6.261	757.52
6.262	757.76
6.263	757.99
6.264	758.23
6.265	758.46
6.266	758.69
6.267	758.93
6.268	759.16
6.269	759.40
6.270	759.63
6.271	759.86
6.272	760.10
6.273	760.33
6.274	760.57
6.275	760.80
6.276	761.03
6.277	761.27
6.278	761.50
6.279	761.74
6.280	761.97
6.281	762.21
6.282	762.44
6.283	762.68
6.284	762.91
6.285	763.14
6.286	763.38
6.287	763.61
6.288	763.85
6.289	764.08
6.290	764.32
6.291	764.55
6.292	764.79
6.293	765.02
6.294	765.26
6.295	765.49
6.296	765.73
6.297	765.96
6.298	766.20
6.299	766.43
6.300	766.67
6.301	766.90
6.302	767.14
6.303	767.37
6.304	767.61
6.305	767.84
6.306	768.08
6.307	768.31
6.308	768.55
6.309	768.79
6.310	769.02
6.311	769.26
6.312	769.49
6.313	769.73
6.314	769.96
6.315	770.20
6.316	770.43
6.317	770.67
6.318	770.91
6.319	771.14
6.320	771.38
6.321	771.61
6.322	771.85
6.323	772.09
6.324	772.32
6.325	772.56
6.326	772.79
6.327	773.03
6.328	773.27
6.329	773.50
6.330	773.74
6.331	773.97
6.332	774.21
6.333	774.45
6.334	774.68
6.335	774.92
6.336	775.16
6.337	775.39
6.338	775.63
6.339	775.87
6.340	776.10
6.341	776.34
6.342	776.58
6.343	776.81
6.344	777.05
6.345	777.29
6.346	777.52
6.347	777.76
6.348	778.00
6.349	778.23
6.350	778.47
6.351	778.71
6.352	778.94
6.353	779.18
6.354	779.42
6.355	779.65
6.356	779.89
6.357	780.13
6.358	780.37
6.359	780.60
6.360	780.84
6.361	781.08
6.362	781.32
6.363	781.55
6.364	781.79
6.365	782.03
6.366	782.27
6.367	782.50
6.368	782.74
6.369	782.98
6.370	783.22
6.371	783.45
6.372	783.69
6.373	783.93
6.374	784.17
6.375	784.40
6.376	784.64
6.377	784.88
6.378	785.12
6.379	785.36
6.380	785.59
6.381	785.83
6.382	786.07
6.383	786.31
6.384	786.55
6.385	786.78
6.386	787.02
6.387	787.26
6.388	787.50
6.389	787.74
6.390	787.98
6.391	788.21
6.392	788.45
6.393	788.69
6.394	788.93
6.395	789.17
6.396	789.41
6.397	789.64
6.398	789.88
6.399	790.12
6.400	790.36
6.401	790.60
6.402	790.84
6.403	791.08
6.404	791.32
6.405	791.55
6.406	791.79
6.407	792.03
6.408	792.27
6.409	792.51
6.410	792.75
6.411	792.99
6.412	793.23
6.413	793.47
6.414	793.71
6.415	793.95
6.416	794.18
6.417	794.42
6.418	794.66
6.419	794.90
6.420	795.14
6.421	795.38
6.422	795.62
6.423	795.86
6.424	796.10
6.425	796.34
6.426	796.58
6.427	796.82
6.428	797.06
6.429	797.30
6.430	797.54
6.431	797.78
6.432	798.02
6.433	798.26
6.434	798.50
6.435	798.74
6.436	798.98
6.437	799.22
6.438	799.46
6.439	799.70
6.440	799.94
6.441	800.18
6.442	800.42
6.443	800.66
6.444	800.90
6.445	801.14
6.446	801.38
6.447	801.62
6.448	801.86
6.449	802.10
6.450	802.34
6.451	802.58
6.452	802.82
6.453	803.06
6.454	803.30
6.455	803.54
6.456	803.78
6.457	804.02
6.458	804.27
6.459	804.51
6.460	804.75
6.461	804.99
6.462	805.23
6.463	805.47
6.464	805.71
6.465	805.95
6.466	806.19
6.467	806.43
6.468	806.68
6.469	806.92
6.470	807.16
6.471	807.40
6.472	807.64
6.473	807.88
6.474	808.12
6.475	808.36
6.476	808.61
6.477	808.85
6.478	809.09
6.479	809.33
6.480	809.57
6.481	809.81
6.482	810.05
6.483	810.30
6.484	810.54
6.485	810.78
6.486	811.02
6.487	811.26
6.488	811.50
6.489	811.75
6.490	811.99
6.491	812.23
6.492	812.47
6.493	812.71
6.494	812.96
6.495	813.20
6.496	813.44
6.497	813.68
6.498	813.92
6.499	814.17
6.500	814.41
6.501	814.65
6.502	814.89
6.503	815.14
6.504	815.38
6.505	815.62
6.506	815.86
6.507	816.11
6.508	816.35
6.509	816.59
6.510	816.83
6.511	817.08
6.512	817.32
6.513	817.56
6.514	817.80
6.515	818.05
6.516	818.29
6.517	818.53
6.518	818.78
6.519	819.02
6.520	819.26
6.521	819.50
6.522	819.75
6.523	819.99
6.524	820.23
6.525	820.48
6.526	820.72
6.527	820.96
6.528	821.21
6.529	821.45
6.530	821.69
6.531	821.94
6.532	822.18
6.533	822.42
6.534	822.67
6.535	822.91
6.536	823.15
6.537	823.40
6.538	823.64
6.539	823.88
6.540	824.13
6.541	824.37
6.542	824.62
6.543	824.86
6.544	825.10
6.545	825.35
6.546	825.59
6.547	825.83
6.548	826.08
6.549	826.32
6.550	826.57
6.551	826.81
6.552	827.06
6.553	827.30
6.554	827.54
6.555	827.79
6.556	828.03
6.557	828.28
6.558	828.52
6.559	828.76
6.560	829.01
6.561	829.25
6.562	829.50
6.563	829.74
6.564	829.99
6.565	830.23
6.566	830.48
6.567	830.72
6.568	830.97
6.569	831.21
6.570	831.45
6.571	831.70
6.572	831.94
6.573	832.19
6.574	832.43
6.575	832.68
6.576	832.92
6.577	833.17
6.578	833.41
6.579	833.66
6.580	833.90
6.581	834.15
6.582	834.39
6.583	834.64
6.584	834.88
6.585	835.13
6.586	835.38
6.587	835.62
6.588	835.87
6.589	836.11
6.590	836.36
6.591	836.60
6.592	836.85
6.593	837.09
6.594	837.34
6.595	837.58
6.596	837.83
6.597	838.08
6.598	838.32
6.599	838.57
6.600	838.81
6.601	839.06
6.602	839.30
6.603	839.55
6.604	839.80
6.605	840.04
6.606	840.29
6.607	840.53
6.608	840.78
6.609	841.03
6.610	841.27
6.611	841.52
6.612	841.77
6.613	842.01
6.614	842.26
6.615	842.50
6.616	842.75
6.617	843.00
6.618	843.24
6.619	843.49
6.620	843.74
6.621	843.98
6.622	844.23
6.623	844.48
6.624	844.72
6.625	844.97
6.626	845.22
6.627	845.46
6.628	845.71
6.629	845.96
6.630	846.20
6.631	846.45
6.632	846.70
6.633	846.94
6.634	847.19
6.635	847.44
6.636	847.69
6.637	847.93
6.638	848.18
6.639	848.43
6.640	848.67
6.641	848.92
6.642	849.17
6.643	849.42
6.644	849.66
6.645	849.91
6.646	850.16
6.647	850.41
6.648	850.65
6.649	850.90
6.650	851.15
6.651	851.40
6.652	851.64
6.653	851.89
6.654	852.14
6.655	852.39
6.656	852.63
6.657	852.88
6.658	853.13
6.659	853.38
6.660	853.63
6.661	853.87
6.662	854.12
6.663	854.37
6.664	854.62
6.665	854.87
6.666	855.11
6.667	855.36
6.668	855.61
6.669	855.86
6.670	856.11
6.671	856.35
6.672	856.60
6.673	856.85
6.674	857.10
6.675	857.35
6.676	857.60
6.677	857.85
6.678	858.09
6.679	858.34
6.680	858.59
6.681	858.84
6.682	859.09
6.683	859.34
6.684	859.59
6.685	859.83
6.686	860.08
6.687	860.33
6.688	860.58
6.689	860.83
6.690	861.08
6.691	861.33
6.692	861.58
6.693	861.83
6.694	862.08
6.695	862.32
6.696	862.57
6.697	862.82
6.698	863.07
6.699	863.32
6.700	863.57
6.701	863.82
6.702	864.07
6.703	864.32
6.704	864.57
6.705	864.82
6.706	865.07
6.707	865.32
6.708	865.57
6.709	865.82
6.710	866.07
6.711	866.32
6.712	866.57
6.713	866.82
6.714	867.07
6.715	867.32
6.716	867.57
6.717	867.81
6.718	868.06
6.719	868.31
6.720	868.56
6.721	868.82
6.722	869.07
6.723	869.32
6.724	869.57
6.725	869.82
6.726	870.07
6.727	870.32
6.728	870.57
6.729	870.82
6.730	871.07
6.731	871.32
6.732	871.57
6.733	871.82
6.734	872.07
6.735	872.32
6.736	872.57
6.737	872.82
6.738	873.07
6.739	873.32
6.740	873.57
6.741	873.82
6.742	874.07
6.743	874.33
6.744	874.58
6.745	874.83
6.746	875.08
6.747	875.33
6.748	875.58
6.749	875.83
6.750	876.08
6.751	876.33
6.752	876.58
6.753	876.84
6.754	877.09
6.755	877.34
6.756	877.59
6.757	877.84
6.758	878.09
6.759	878.34
6.760	878.60
6.761	878.85
6.762	879.10
6.763	879.35
6.764	879.60
6.765	879.85
6.766	880.10
6.767	880.36
6.768	880.61
6.769	880.86
6.770	881.11
6.771	881.36
6.772	881.62
6.773	881.87
6.774	882.12
6.775	882.37
6.776	882.62
6.777	882.88
6.778	883.13
6.779	883.38
6.780	883.63
6.781	883.88
6.782	884.14
6.783	884.39
6.784	884.64
6.785	884.89
6.786	885.15
6.787	885.40
6.788	885.65
6.789	885.90
6.790	886.15
6.791	886.41
6.792	886.66
6.793	886.91
6.794	887.17
6.795	887.42
6.796	887.67
6.797	887.92
6.798	888.18
6.799	888.43
6.800	888.68
6.801	888.93
6.802	889.19
6.803	889.44
6.804	889.69
6.805	889.95
6.806	890.20
6.807	890.45
6.808	890.71
6.809	890.96
6.810	891.21
6.811	891.47
6.812	891.72
6.813	891.97
6.814	892.23
6.815	892.48
6.816	892.73
6.817	892.99
6.818	893.24
6.819	893.49
6.820	893.75
6.821	894.00
6.822	894.25
6.823	894.51
6.824	894.76
6.825	895.01
6.826	895.27
6.827	895.52
6.828	895.78
6.829	896.03
6.830	896.28
6.831	896.54
6.832	896.79
6.833	897.05
6.834	897.30
6.835	897.55
6.836	897.81
6.837	898.06
6.838	898.32
6.839	898.57
6.840	898.82
6.841	899.08
6.842	899.33
6.843	899.59
6.844	899.84
6.845	900.10
6.846	900.35
6.847	900.61
6.848	900.86
6.849	901.11
6.850	901.37
6.851	901.62
6.852	901.88
6.853	902.13
6.854	902.39
6.855	902.64
6.856	902.90
6.857	903.15
6.858	903.41
6.859	903.66
6.860	903.92
6.861	904.17
6.862	904.43
6.863	904.68
6.864	904.94
6.865	905.19
6.866	905.45
6.867	905.70
6.868	905.96
6.869	906.21
6.870	906.47
6.871	906.72
6.872	906.98
6.873	907.24
6.874	907.49
6.875	907.75
6.876	908.00
6.877	908.26
6.878	908.51
6.879	908.77
6.880	909.02
6.881	909.28
6.882	909.54
6.883	909.79
6.884	910.05
6.885	910.30
6.886	910.56
6.887	910.81
6.888	911.07
6.889	911.33
6.890	911.58
6.891	911.84
6.892	912.09
6.893	912.35
6.894	912.61
6.895	912.86
6.896	913.12
6.897	913.38
6.898	913.63
6.899	913.89
6.900	914.14
6.901	914.40
6.902	914.66
6.903	914.91
6.904	915.17
6.905	915.43
6.906	915.68
6.907	915.94
6.908	916.20
6.909	916.45
6.910	916.71
6.911	916.97
6.912	917.22
6.913	917.48
6.914	917.74
6.915	917.99
6.916	918.25
6.917	918.51
6.918	918.77
6.919	919.02
6.920	919.28
6.921	919.54
6.922	919.79
6.923	920.05
6.924	920.31
6.925	920.57
6.926	920.82
6.927	921.08
6.928	921.34
6.929	921.59
6.930	921.85
6.931	922.11
6.932	922.37
6.933	922.62
6.934	922.88
6.935	923.14
6.936	923.40
6.937	923.65
6.938	923.91
6.939	924.17
6.940	924.43
6.941	924.69
6.942	924.94
6.943	925.20
6.944	925.46
6.945	925.72
6.946	925.98
6.947	926.23
6.948	926.49
6.949	926.75
6.950	927.01
6.951	927.27
6.952	927.52
6.953	927.78
6.954	928.04
6.955	928.30
6.956	928.56
6.957	928.82
6.958	929.07
6.959	929.33
6.960	929.59
6.961	929.85
6.962	930.11
6.963	930.37
6.964	930.63
6.965	930.88
6.966	931.14
6.967	931.40
6.968	931.66
6.969	931.92
6.970	932.18
6.971	932.44
6.972	932.70
6.973	932.95
6.974	933.21
6.975	933.47
6.976	933.73
6.977	933.99
6.978	934.25
6.979	934.51
6.980	934.77
6.981	935.03
6.982	935.29
6.983	935.55
6.984	935.80
6.985	936.06
6.986	936.32
6.987	936.58
6.988	936.84
6.989	937.10
6.990	937.36
6.991	937.62
6.992	937.88
6.993	938.14
6.994	938.40
6.995	938.66
6.996	938.92
6.997	939.18
6.998	939.44
6.999	939.70
7.000	939.96
7.001	940.22
7.002	940.48
7.003	940.74
7.004	941.00
7.005	941.26
7.006	941.52
7.007	941.78
7.008	942.04
7.009	942.30
7.010	942.56
7.011	942.82
7.012	943.08
7.013	943.34
7.014	943.60
7.015	943.86
7.016	944.12
7.017	944.38
7.018	944.64
7.019	944.90
7.020	945.16
7.021	945.42
7.022	945.68
7.023	945.95
7.024	946.21
7.025	946.47
7.026	946.73
7.027	946.99
7.028	947.25
7.029	947.51
7.030	947.77
7.031	948.03
7.032	948.29
7.033	948.55
7.034	948.81
7.035	949.08
7.036	949.34
7.037	949.60
7.038	949.86
7.039	950.12
7.040	950.38
7.041	950.64
7.042	950.90
7.043	951.17
7.044	951.43
7.045	951.69
7.046	951.95
7.047	952.21
7.048	952.47
7.049	952.73
7.050	953.00
7.051	953.26
7.052	953.52
7.053	953.78
7.054	954.04
7.055	954.30
7.056	954.57
7.057	954.83
7.058	955.09
7.059	955.35
7.060	955.61
7.061	955.88
7.062	956.14
