t(c)	theta_c(grad)
8.004	77.348
8.005	77.348
8.006	77.347
8.007	77.347
8.008	77.346
8.009	77.346
8.010	77.345
8.011	77.345
8.012	77.345
8.013	77.344
8.014	77.344
8.015	77.343
8.016	77.343
8.017	77.343
8.018	77.342
8.019	77.342
8.020	77.341
8.021	77.341
8.022	77.341
8.023	77.340
8.024	77.340
8.025	77.339
8.026	77.339
8.027	77.339
8.028	77.338
8.029	77.338
8.030	77.337
8.031	77.337
8.032	77.337
8.033	77.336
8.034	77.336
8.035	77.335
8.036	77.335
8.037	77.334
8.038	77.334
8.039	77.334
8.040	77.333
8.041	77.333
8.042	77.332
8.043	77.332
8.044	77.332
8.045	77.331
8.046	77.331
8.047	77.330
8.048	77.330
8.049	77.330
8.050	77.329
8.051	77.329
8.052	77.328
8.053	77.328
8.054	77.328
8.055	77.327
8.056	77.327
8.057	77.326
8.058	77.326
8.059	77.326
8.060	77.325
8.061	77.325
8.062	77.324
8.063	77.324
8.064	77.324
8.065	77.323
8.066	77.323
8.067	77.322
8.068	77.322
8.069	77.321
8.070	77.321
8.071	77.321
8.072	77.320
8.073	77.320
8.074	77.319
8.075	77.319
8.076	77.319
8.077	77.318
8.078	77.318
8.079	77.317
8.080	77.317
8.081	77.317
8.082	77.316
8.083	77.316
8.084	77.315
8.085	77.315
8.086	77.315
8.087	77.314
8.088	77.314
8.089	77.313
8.090	77.313
8.091	77.313
8.092	77.312
8.093	77.312
8.094	77.311
8.095	77.311
8.096	77.311
8.097	77.310
8.098	77.310
8.099	77.309
8.100	77.309
8.101	77.309
8.102	77.308
8.103	77.308
8.104	77.307
8.105	77.307
8.106	77.306
8.107	77.306
8.108	77.306
8.109	77.305
8.110	77.305
8.111	77.304
8.112	77.304
8.113	77.304
8.114	77.303
8.115	77.303
8.116	77.302
8.117	77.302
8.118	77.302
8.119	77.301
8.120	77.301
8.121	77.300
8.122	77.300
8.123	77.300
8.124	77.299
8.125	77.299
8.126	77.298
8.127	77.298
8.128	77.298
8.129	77.297
8.130	77.297
8.131	77.296
8.132	77.296
8.133	77.296
8.134	77.295
8.135	77.295
8.136	77.294
8.137	77.294
8.138	77.294
8.139	77.293
8.140	77.293
8.141	77.292
8.142	77.292
8.143	77.292
8.144	77.291
8.145	77.291
8.146	77.290
8.147	77.290
8.148	77.290
8.149	77.289
8.150	77.289
8.151	77.288
8.152	77.288
8.153	77.287
8.154	77.287
8.155	77.287
8.156	77.286
8.157	77.286
8.158	77.285
8.159	77.285
8.160	77.285
8.161	77.284
8.162	77.284
8.163	77.283
8.164	77.283
8.165	77.283
8.166	77.282
8.167	77.282
8.168	77.281
8.169	77.281
8.170	77.281
8.171	77.280
8.172	77.280
8.173	77.279
8.174	77.279
8.175	77.279
8.176	77.278
8.177	77.278
8.178	77.277
8.179	77.277
8.180	77.277
8.181	77.276
8.182	77.276
8.183	77.275
8.184	77.275
8.185	77.275
8.186	77.274
8.187	77.274
8.188	77.273
8.189	77.273
8.190	77.273
8.191	77.272
8.192	77.272
8.193	77.271
8.194	77.271
8.195	77.271
8.196	77.270
8.197	77.270
8.198	77.269
8.199	77.269
8.200	77.269
8.201	77.268
8.202	77.268
8.203	77.267
8.204	77.267
8.205	77.267
8.206	77.266
8.207	77.266
8.208	77.265
8.209	77.265
8.210	77.265
8.211	77.264
8.212	77.264
8.213	77.263
8.214	77.263
8.215	77.263
8.216	77.262
8.217	77.262
8.218	77.261
8.219	77.261
8.220	77.261
8.221	77.260
8.222	77.260
8.223	77.259
8.224	77.259
8.225	77.259
8.226	77.258
8.227	77.258
8.228	77.257
8.229	77.257
8.230	77.257
8.231	77.256
8.232	77.256
8.233	77.255
8.234	77.255
8.235	77.255
8.236	77.254
8.237	77.254
8.238	77.253
8.239	77.253
8.240	77.253
8.241	77.252
8.242	77.252
8.243	77.251
8.244	77.251
8.245	77.251
8.246	77.250
8.247	77.250
8.248	77.249
8.249	77.249
8.250	77.249
8.251	77.248
8.252	77.248
8.253	77.247
8.254	77.247
8.255	77.247
8.256	77.246
8.257	77.246
8.258	77.245
8.259	77.245
8.260	77.245
8.261	77.244
8.262	77.244
8.263	77.243
8.264	77.243
8.265	77.243
8.266	77.242
8.267	77.242
8.268	77.241
8.269	77.241
8.270	77.241
8.271	77.240
8.272	77.240
8.273	77.239
8.274	77.239
8.275	77.239
8.276	77.238
8.277	77.238
8.278	77.237
8.279	77.237
8.280	77.237
8.281	77.236
8.282	77.236
8.283	77.235
8.284	77.235
8.285	77.235
8.286	77.234
8.287	77.234
8.288	77.233
8.289	77.233
8.290	77.233
8.291	77.232
8.292	77.232
8.293	77.231
8.294	77.231
8.295	77.231
8.296	77.230
8.297	77.230
8.298	77.229
8.299	77.229
8.300	77.229
8.301	77.228
8.302	77.228
8.303	77.227
8.304	77.227
8.305	77.227
8.306	77.226
8.307	77.226
8.308	77.225
8.309	77.225
8.310	77.225
8.311	77.224
8.312	77.224
8.313	77.223
8.314	77.223
8.315	77.223
8.316	77.222
8.317	77.222
8.318	77.221
8.319	77.221
8.320	77.221
8.321	77.220
8.322	77.220
8.323	77.219
8.324	77.219
8.325	77.219
8.326	77.218
8.327	77.218
8.328	77.217
8.329	77.217
8.330	77.217
8.331	77.216
8.332	77.216
8.333	77.215
8.334	77.215
8.335	77.215
8.336	77.214
8.337	77.214
8.338	77.213
8.339	77.213
8.340	77.213
8.341	77.212
8.342	77.212
8.343	77.211
8.344	77.211
8.345	77.211
8.346	77.210
8.347	77.210
8.348	77.209
8.349	77.209
8.350	77.209
8.351	77.208
8.352	77.208
8.353	77.207
8.354	77.207
8.355	77.207
8.356	77.206
8.357	77.206
8.358	77.205
8.359	77.205
8.360	77.205
8.361	77.204
8.362	77.204
8.363	77.203
8.364	77.203
8.365	77.203
8.366	77.202
8.367	77.202
8.368	77.202
8.369	77.201
8.370	77.201
8.371	77.200
8.372	77.200
8.373	77.200
8.374	77.199
8.375	77.199
8.376	77.198
8.377	77.198
8.378	77.198
8.379	77.197
8.380	77.197
8.381	77.196
8.382	77.196
8.383	77.196
8.384	77.195
8.385	77.195
8.386	77.194
8.387	77.194
8.388	77.194
8.389	77.193
8.390	77.193
8.391	77.192
8.392	77.192
8.393	77.192
8.394	77.191
8.395	77.191
8.396	77.190
8.397	77.190
8.398	77.190
8.399	77.189
8.400	77.189
8.401	77.188
8.402	77.188
8.403	77.188
8.404	77.187
8.405	77.187
8.406	77.186
8.407	77.186
8.408	77.186
8.409	77.185
8.410	77.185
8.411	77.184
8.412	77.184
8.413	77.184
8.414	77.183
8.415	77.183
8.416	77.183
8.417	77.182
8.418	77.182
8.419	77.181
8.420	77.181
8.421	77.181
8.422	77.180
8.423	77.180
8.424	77.179
8.425	77.179
8.426	77.179
8.427	77.178
8.428	77.178
8.429	77.177
8.430	77.177
8.431	77.177
8.432	77.176
8.433	77.176
8.434	77.175
8.435	77.175
8.436	77.175
8.437	77.174
8.438	77.174
8.439	77.173
8.440	77.173
8.441	77.173
8.442	77.172
8.443	77.172
8.444	77.171
8.445	77.171
8.446	77.171
8.447	77.170
8.448	77.170
8.449	77.169
8.450	77.169
8.451	77.169
8.452	77.168
8.453	77.168
8.454	77.168
8.455	77.167
8.456	77.167
8.457	77.166
8.458	77.166
8.459	77.166
8.460	77.165
8.461	77.165
8.462	77.164
8.463	77.164
8.464	77.164
8.465	77.163
8.466	77.163
8.467	77.162
8.468	77.162
8.469	77.162
8.470	77.161
8.471	77.161
8.472	77.160
8.473	77.160
8.474	77.160
8.475	77.159
8.476	77.159
8.477	77.158
8.478	77.158
8.479	77.158
8.480	77.157
8.481	77.157
8.482	77.157
8.483	77.156
8.484	77.156
8.485	77.155
8.486	77.155
8.487	77.155
8.488	77.154
8.489	77.154
8.490	77.153
8.491	77.153
8.492	77.153
8.493	77.152
8.494	77.152
8.495	77.151
8.496	77.151
8.497	77.151
8.498	77.150
8.499	77.150
8.500	77.149
8.501	77.149
8.502	77.149
8.503	77.148
8.504	77.148
8.505	77.147
8.506	77.147
8.507	77.147
8.508	77.146
8.509	77.146
8.510	77.146
8.511	77.145
8.512	77.145
8.513	77.144
8.514	77.144
8.515	77.144
8.516	77.143
8.517	77.143
8.518	77.142
8.519	77.142
8.520	77.142
8.521	77.141
8.522	77.141
8.523	77.140
8.524	77.140
8.525	77.140
8.526	77.139
8.527	77.139
8.528	77.138
8.529	77.138
8.530	77.138
8.531	77.137
8.532	77.137
8.533	77.136
8.534	77.136
8.535	77.136
8.536	77.135
8.537	77.135
8.538	77.135
8.539	77.134
8.540	77.134
8.541	77.133
8.542	77.133
8.543	77.133
8.544	77.132
8.545	77.132
8.546	77.131
8.547	77.131
8.548	77.131
8.549	77.130
8.550	77.130
8.551	77.129
8.552	77.129
8.553	77.129
8.554	77.128
8.555	77.128
8.556	77.127
8.557	77.127
8.558	77.127
8.559	77.126
8.560	77.126
8.561	77.126
8.562	77.125
8.563	77.125
8.564	77.124
8.565	77.124
8.566	77.124
8.567	77.123
8.568	77.123
8.569	77.122
8.570	77.122
8.571	77.122
8.572	77.121
8.573	77.121
8.574	77.120
8.575	77.120
8.576	77.120
8.577	77.119
8.578	77.119
8.579	77.119
8.580	77.118
8.581	77.118
8.582	77.117
8.583	77.117
8.584	77.117
8.585	77.116
8.586	77.116
8.587	77.115
8.588	77.115
8.589	77.115
8.590	77.114
8.591	77.114
8.592	77.113
8.593	77.113
8.594	77.113
8.595	77.112
8.596	77.112
8.597	77.111
8.598	77.111
8.599	77.111
8.600	77.110
8.601	77.110
8.602	77.110
8.603	77.109
8.604	77.109
8.605	77.108
8.606	77.108
8.607	77.108
8.608	77.107
8.609	77.107
8.610	77.106
8.611	77.106
8.612	77.106
8.613	77.105
8.614	77.105
8.615	77.104
8.616	77.104
8.617	77.104
8.618	77.103
8.619	77.103
8.620	77.103
8.621	77.102
8.622	77.102
8.623	77.101
8.624	77.101
8.625	77.101
8.626	77.100
8.627	77.100
8.628	77.099
8.629	77.099
8.630	77.099
8.631	77.098
8.632	77.098
8.633	77.097
8.634	77.097
8.635	77.097
8.636	77.096
8.637	77.096
8.638	77.096
8.639	77.095
8.640	77.095
8.641	77.094
8.642	77.094
8.643	77.094
8.644	77.093
8.645	77.093
8.646	77.092
8.647	77.092
8.648	77.092
8.649	77.091
8.650	77.091
8.651	77.090
8.652	77.090
8.653	77.090
8.654	77.089
8.655	77.089
8.656	77.089
8.657	77.088
8.658	77.088
8.659	77.087
8.660	77.087
8.661	77.087
8.662	77.086
8.663	77.086
8.664	77.085
8.665	77.085
8.666	77.085
8.667	77.084
8.668	77.084
8.669	77.083
8.670	77.083
8.671	77.083
8.672	77.082
8.673	77.082
8.674	77.082
8.675	77.081
8.676	77.081
8.677	77.080
8.678	77.080
8.679	77.080
8.680	77.079
8.681	77.079
8.682	77.078
8.683	77.078
8.684	77.078
8.685	77.077
8.686	77.077
8.687	77.077
8.688	77.076
8.689	77.076
8.690	77.075
8.691	77.075
8.692	77.075
8.693	77.074
8.694	77.074
8.695	77.073
8.696	77.073
8.697	77.073
8.698	77.072
8.699	77.072
8.700	77.071
8.701	77.071
8.702	77.071
8.703	77.070
8.704	77.070
8.705	77.070
8.706	77.069
8.707	77.069
8.708	77.068
8.709	77.068
8.710	77.068
8.711	77.067
8.712	77.067
8.713	77.066
8.714	77.066
8.715	77.066
8.716	77.065
8.717	77.065
8.718	77.065
8.719	77.064
8.720	77.064
8.721	77.063
8.722	77.063
8.723	77.063
8.724	77.062
8.725	77.062
8.726	77.061
8.727	77.061
8.728	77.061
8.729	77.060
8.730	77.060
8.731	77.059
8.732	77.059
8.733	77.059
8.734	77.058
8.735	77.058
8.736	77.058
8.737	77.057
8.738	77.057
8.739	77.056
8.740	77.056
8.741	77.056
8.742	77.055
8.743	77.055
8.744	77.054
8.745	77.054
8.746	77.054
8.747	77.053
8.748	77.053
8.749	77.053
8.750	77.052
8.751	77.052
8.752	77.051
8.753	77.051
8.754	77.051
8.755	77.050
8.756	77.050
8.757	77.049
8.758	77.049
8.759	77.049
8.760	77.048
8.761	77.048
8.762	77.048
8.763	77.047
8.764	77.047
8.765	77.046
8.766	77.046
8.767	77.046
8.768	77.045
8.769	77.045
8.770	77.044
8.771	77.044
8.772	77.044
8.773	77.043
8.774	77.043
8.775	77.043
8.776	77.042
8.777	77.042
8.778	77.041
8.779	77.041
8.780	77.041
8.781	77.040
8.782	77.040
8.783	77.039
8.784	77.039
8.785	77.039
8.786	77.038
8.787	77.038
8.788	77.038
8.789	77.037
8.790	77.037
8.791	77.036
8.792	77.036
8.793	77.036
8.794	77.035
8.795	77.035
8.796	77.034
8.797	77.034
8.798	77.034
8.799	77.033
8.800	77.033
8.801	77.033
8.802	77.032
8.803	77.032
8.804	77.031
8.805	77.031
8.806	77.031
8.807	77.030
8.808	77.030
8.809	77.029
8.810	77.029
8.811	77.029
8.812	77.028
8.813	77.028
8.814	77.028
8.815	77.027
8.816	77.027
8.817	77.026
8.818	77.026
8.819	77.026
8.820	77.025
8.821	77.025
8.822	77.024
8.823	77.024
8.824	77.024
8.825	77.023
8.826	77.023
8.827	77.023
8.828	77.022
8.829	77.022
8.830	77.021
8.831	77.021
8.832	77.021
8.833	77.020
8.834	77.020
8.835	77.019
8.836	77.019
8.837	77.019
8.838	77.018
8.839	77.018
8.840	77.018
8.841	77.017
8.842	77.017
8.843	77.016
8.844	77.016
8.845	77.016
8.846	77.015
8.847	77.015
8.848	77.015
8.849	77.014
8.850	77.014
8.851	77.013
8.852	77.013
8.853	77.013
8.854	77.012
8.855	77.012
8.856	77.011
8.857	77.011
8.858	77.011
8.859	77.010
8.860	77.010
8.861	77.010
8.862	77.009
8.863	77.009
8.864	77.008
8.865	77.008
8.866	77.008
8.867	77.007
8.868	77.007
8.869	77.006
8.870	77.006
8.871	77.006
8.872	77.005
8.873	77.005
8.874	77.005
8.875	77.004
8.876	77.004
8.877	77.003
8.878	77.003
8.879	77.003
8.880	77.002
8.881	77.002
8.882	77.002
8.883	77.001
8.884	77.001
8.885	77.000
8.886	77.000
8.887	77.000
8.888	76.999
8.889	76.999
8.890	76.998
8.891	76.998
8.892	76.998
8.893	76.997
8.894	76.997
8.895	76.997
8.896	76.996
8.897	76.996
8.898	76.995
8.899	76.995
8.900	76.995
8.901	76.994
8.902	76.994
8.903	76.993
8.904	76.993
8.905	76.993
8.906	76.992
8.907	76.992
8.908	76.992
8.909	76.991
8.910	76.991
8.911	76.990
8.912	76.990
8.913	76.990
8.914	76.989
8.915	76.989
8.916	76.989
8.917	76.988
8.918	76.988
8.919	76.987
8.920	76.987
8.921	76.987
8.922	76.986
8.923	76.986
8.924	76.985
8.925	76.985
8.926	76.985
8.927	76.984
8.928	76.984
8.929	76.984
8.930	76.983
8.931	76.983
8.932	76.982
8.933	76.982
8.934	76.982
8.935	76.981
8.936	76.981
8.937	76.981
8.938	76.980
8.939	76.980
8.940	76.979
8.941	76.979
8.942	76.979
8.943	76.978
8.944	76.978
8.945	76.977
8.946	76.977
8.947	76.977
8.948	76.976
8.949	76.976
8.950	76.976
8.951	76.975
8.952	76.975
8.953	76.974
8.954	76.974
8.955	76.974
8.956	76.973
8.957	76.973
8.958	76.973
8.959	76.972
8.960	76.972
8.961	76.971
8.962	76.971
8.963	76.971
8.964	76.970
8.965	76.970
8.966	76.969
8.967	76.969
8.968	76.969
8.969	76.968
8.970	76.968
8.971	76.968
8.972	76.967
8.973	76.967
8.974	76.966
8.975	76.966
8.976	76.966
8.977	76.965
8.978	76.965
8.979	76.965
8.980	76.964
8.981	76.964
8.982	76.963
8.983	76.963
8.984	76.963
8.985	76.962
8.986	76.962
8.987	76.962
8.988	76.961
8.989	76.961
8.990	76.960
8.991	76.960
8.992	76.960
8.993	76.959
8.994	76.959
8.995	76.958
8.996	76.958
8.997	76.958
8.998	76.957
8.999	76.957
9.000	76.957
9.001	76.956
9.002	76.956
9.003	76.955
9.004	76.955
9.005	76.955
9.006	76.954
9.007	76.954
9.008	76.954
9.009	76.953
9.010	76.953
9.011	76.952
9.012	76.952
9.013	76.952
9.014	76.951
9.015	76.951
9.016	76.951
9.017	76.950
9.018	76.950
9.019	76.949
9.020	76.949
9.021	76.949
9.022	76.948
9.023	76.948
9.024	76.948
9.025	76.947
9.026	76.947
9.027	76.946
9.028	76.946
9.029	76.946
9.030	76.945
9.031	76.945
9.032	76.944
9.033	76.944
9.034	76.944
9.035	76.943
9.036	76.943
9.037	76.943
9.038	76.942
9.039	76.942
9.040	76.941
9.041	76.941
9.042	76.941
9.043	76.940
9.044	76.940
9.045	76.940
9.046	76.939
9.047	76.939
9.048	76.938
9.049	76.938
9.050	76.938
9.051	76.937
9.052	76.937
9.053	76.937
9.054	76.936
9.055	76.936
9.056	76.935
9.057	76.935
9.058	76.935
9.059	76.934
9.060	76.934
9.061	76.934
9.062	76.933
9.063	76.933
9.064	76.932
9.065	76.932
9.066	76.932
9.067	76.931
9.068	76.931
9.069	76.931
9.070	76.930
9.071	76.930
9.072	76.929
9.073	76.929
9.074	76.929
9.075	76.928
9.076	76.928
9.077	76.927
9.078	76.927
9.079	76.927
9.080	76.926
9.081	76.926
9.082	76.926
9.083	76.925
9.084	76.925
9.085	76.924
9.086	76.924
9.087	76.924
9.088	76.923
9.089	76.923
9.090	76.923
9.091	76.922
9.092	76.922
9.093	76.921
9.094	76.921
9.095	76.921
9.096	76.920
9.097	76.920
9.098	76.920
9.099	76.919
9.100	76.919
9.101	76.918
9.102	76.918
9.103	76.918
9.104	76.917
9.105	76.917
9.106	76.917
9.107	76.916
9.108	76.916
9.109	76.915
9.110	76.915
9.111	76.915
9.112	76.914
9.113	76.914
9.114	76.914
9.115	76.913
9.116	76.913
9.117	76.912
9.118	76.912
9.119	76.912
9.120	76.911
9.121	76.911
9.122	76.911
9.123	76.910
9.124	76.910
9.125	76.909
9.126	76.909
9.127	76.909
9.128	76.908
9.129	76.908
9.130	76.908
9.131	76.907
9.132	76.907
9.133	76.906
9.134	76.906
9.135	76.906
9.136	76.905
9.137	76.905
9.138	76.905
9.139	76.904
9.140	76.904
9.141	76.903
9.142	76.903
9.143	76.903
9.144	76.902
9.145	76.902
9.146	76.902
9.147	76.901
9.148	76.901
9.149	76.900
9.150	76.900
9.151	76.900
9.152	76.899
9.153	76.899
9.154	76.899
9.155	76.898
9.156	76.898
9.157	76.897
9.158	76.897
9.159	76.897
9.160	76.896
9.161	76.896
9.162	76.896
9.163	76.895
9.164	76.895
9.165	76.894
9.166	76.894
9.167	76.894
9.168	76.893
9.169	76.893
9.170	76.893
9.171	76.892
9.172	76.892
9.173	76.891
9.174	76.891
9.175	76.891
9.176	76.890
9.177	76.890
9.178	76.890
9.179	76.889
9.180	76.889
9.181	76.888
9.182	76.888
9.183	76.888
9.184	76.887
9.185	76.887
9.186	76.887
9.187	76.886
9.188	76.886
9.189	76.885
9.190	76.885
9.191	76.885
9.192	76.884
9.193	76.884
9.194	76.884
9.195	76.883
9.196	76.883
9.197	76.882
9.198	76.882
9.199	76.882
9.200	76.881
9.201	76.881
9.202	76.881
9.203	76.880
9.204	76.880
9.205	76.879
9.206	76.879
9.207	76.879
9.208	76.878
9.209	76.878
9.210	76.878
9.211	76.877
9.212	76.877
9.213	76.876
9.214	76.876
9.215	76.876
9.216	76.875
9.217	76.875
9.218	76.875
9.219	76.874
9.220	76.874
9.221	76.873
9.222	76.873
9.223	76.873
9.224	76.872
9.225	76.872
9.226	76.872
9.227	76.871
9.228	76.871
9.229	76.870
9.230	76.870
9.231	76.870
9.232	76.869
9.233	76.869
9.234	76.869
9.235	76.868
9.236	76.868
9.237	76.867
9.238	76.867
9.239	76.867
9.240	76.866
9.241	76.866
9.242	76.866
9.243	76.865
9.244	76.865
9.245	76.864
9.246	76.864
9.247	76.864
9.248	76.863
9.249	76.863
9.250	76.863
9.251	76.862
9.252	76.862
9.253	76.862
9.254	76.861
9.255	76.861
9.256	76.860
9.257	76.860
9.258	76.860
9.259	76.859
9.260	76.859
9.261	76.859
9.262	76.858
9.263	76.858
9.264	76.857
9.265	76.857
9.266	76.857
9.267	76.856
9.268	76.856
9.269	76.856
9.270	76.855
9.271	76.855
9.272	76.854
9.273	76.854
9.274	76.854
9.275	76.853
9.276	76.853
9.277	76.853
9.278	76.852
9.279	76.852
9.280	76.851
9.281	76.851
9.282	76.851
9.283	76.850
9.284	76.850
9.285	76.850
9.286	76.849
9.287	76.849
9.288	76.848
9.289	76.848
9.290	76.848
9.291	76.847
9.292	76.847
9.293	76.847
9.294	76.846
9.295	76.846
9.296	76.845
9.297	76.845
9.298	76.845
9.299	76.844
9.300	76.844
9.301	76.844
9.302	76.843
9.303	76.843
9.304	76.843
9.305	76.842
9.306	76.842
9.307	76.841
9.308	76.841
9.309	76.841
9.310	76.840
9.311	76.840
9.312	76.840
9.313	76.839
9.314	76.839
9.315	76.838
9.316	76.838
9.317	76.838
9.318	76.837
9.319	76.837
9.320	76.837
9.321	76.836
9.322	76.836
9.323	76.835
9.324	76.835
9.325	76.835
9.326	76.834
9.327	76.834
9.328	76.834
9.329	76.833
9.330	76.833
9.331	76.832
9.332	76.832
9.333	76.832
9.334	76.831
9.335	76.831
9.336	76.831
9.337	76.830
9.338	76.830
9.339	76.830
9.340	76.829
9.341	76.829
9.342	76.828
9.343	76.828
9.344	76.828
9.345	76.827
9.346	76.827
9.347	76.827
9.348	76.826
9.349	76.826
9.350	76.825
9.351	76.825
9.352	76.825
9.353	76.824
9.354	76.824
9.355	76.824
9.356	76.823
9.357	76.823
9.358	76.822
9.359	76.822
9.360	76.822
9.361	76.821
9.362	76.821
9.363	76.821
9.364	76.820
9.365	76.820
9.366	76.820
9.367	76.819
9.368	76.819
9.369	76.818
9.370	76.818
9.371	76.818
9.372	76.817
9.373	76.817
9.374	76.817
9.375	76.816
9.376	76.816
9.377	76.815
9.378	76.815
9.379	76.815
9.380	76.814
9.381	76.814
9.382	76.814
9.383	76.813
9.384	76.813
9.385	76.813
9.386	76.812
9.387	76.812
9.388	76.811
9.389	76.811
9.390	76.811
9.391	76.810
9.392	76.810
9.393	76.810
9.394	76.809
9.395	76.809
9.396	76.808
9.397	76.808
9.398	76.808
9.399	76.807
9.400	76.807
9.401	76.807
9.402	76.806
9.403	76.806
9.404	76.805
9.405	76.805
9.406	76.805
9.407	76.804
9.408	76.804
9.409	76.804
9.410	76.803
9.411	76.803
9.412	76.803
9.413	76.802
9.414	76.802
9.415	76.801
9.416	76.801
9.417	76.801
9.418	76.800
9.419	76.800
9.420	76.800
9.421	76.799
9.422	76.799
9.423	76.798
9.424	76.798
9.425	76.798
9.426	76.797
9.427	76.797
9.428	76.797
9.429	76.796
9.430	76.796
9.431	76.796
9.432	76.795
9.433	76.795
9.434	76.794
9.435	76.794
9.436	76.794
9.437	76.793
9.438	76.793
9.439	76.793
9.440	76.792
9.441	76.792
9.442	76.791
9.443	76.791
9.444	76.791
9.445	76.790
9.446	76.790
9.447	76.790
9.448	76.789
9.449	76.789
9.450	76.789
9.451	76.788
9.452	76.788
9.453	76.787
9.454	76.787
9.455	76.787
9.456	76.786
9.457	76.786
9.458	76.786
9.459	76.785
9.460	76.785
9.461	76.784
9.462	76.784
9.463	76.784
9.464	76.783
9.465	76.783
9.466	76.783
9.467	76.782
9.468	76.782
9.469	76.782
9.470	76.781
9.471	76.781
9.472	76.780
9.473	76.780
9.474	76.780
9.475	76.779
9.476	76.779
9.477	76.779
9.478	76.778
9.479	76.778
9.480	76.777
9.481	76.777
9.482	76.777
9.483	76.776
9.484	76.776
9.485	76.776
9.486	76.775
9.487	76.775
9.488	76.775
9.489	76.774
9.490	76.774
9.491	76.773
9.492	76.773
9.493	76.773
9.494	76.772
9.495	76.772
9.496	76.772
9.497	76.771
9.498	76.771
9.499	76.771
9.500	76.770
9.501	76.770
9.502	76.769
9.503	76.769
9.504	76.769
9.505	76.768
9.506	76.768
9.507	76.768
9.508	76.767
9.509	76.767
9.510	76.766
9.511	76.766
9.512	76.766
9.513	76.765
9.514	76.765
9.515	76.765
9.516	76.764
9.517	76.764
9.518	76.764
9.519	76.763
9.520	76.763
9.521	76.762
9.522	76.762
9.523	76.762
9.524	76.761
9.525	76.761
9.526	76.761
9.527	76.760
9.528	76.760
9.529	76.760
9.530	76.759
9.531	76.759
9.532	76.758
9.533	76.758
9.534	76.758
9.535	76.757
9.536	76.757
9.537	76.757
9.538	76.756
9.539	76.756
9.540	76.755
9.541	76.755
9.542	76.755
9.543	76.754
9.544	76.754
9.545	76.754
9.546	76.753
9.547	76.753
9.548	76.753
9.549	76.752
9.550	76.752
9.551	76.751
9.552	76.751
9.553	76.751
9.554	76.750
9.555	76.750
9.556	76.750
9.557	76.749
9.558	76.749
9.559	76.749
9.560	76.748
9.561	76.748
9.562	76.747
9.563	76.747
9.564	76.747
9.565	76.746
9.566	76.746
9.567	76.746
9.568	76.745
9.569	76.745
9.570	76.745
9.571	76.744
9.572	76.744
9.573	76.743
9.574	76.743
9.575	76.743
9.576	76.742
9.577	76.742
9.578	76.742
9.579	76.741
9.580	76.741
9.581	76.740
9.582	76.740
9.583	76.740
9.584	76.739
9.585	76.739
9.586	76.739
9.587	76.738
9.588	76.738
9.589	76.738
9.590	76.737
9.591	76.737
9.592	76.736
9.593	76.736
9.594	76.736
9.595	76.735
9.596	76.735
9.597	76.735
9.598	76.734
9.599	76.734
9.600	76.734
9.601	76.733
9.602	76.733
9.603	76.732
9.604	76.732
9.605	76.732
9.606	76.731
9.607	76.731
9.608	76.731
9.609	76.730
9.610	76.730
9.611	76.730
9.612	76.729
9.613	76.729
9.614	76.728
9.615	76.728
9.616	76.728
9.617	76.727
9.618	76.727
9.619	76.727
9.620	76.726
9.621	76.726
9.622	76.726
9.623	76.725
9.624	76.725
9.625	76.724
9.626	76.724
9.627	76.724
9.628	76.723
9.629	76.723
9.630	76.723
9.631	76.722
9.632	76.722
9.633	76.722
9.634	76.721
9.635	76.721
9.636	76.720
9.637	76.720
9.638	76.720
9.639	76.719
9.640	76.719
9.641	76.719
9.642	76.718
9.643	76.718
9.644	76.718
9.645	76.717
9.646	76.717
9.647	76.716
9.648	76.716
9.649	76.716
9.650	76.715
9.651	76.715
9.652	76.715
9.653	76.714
9.654	76.714
9.655	76.714
9.656	76.713
9.657	76.713
9.658	76.712
9.659	76.712
9.660	76.712
9.661	76.711
9.662	76.711
9.663	76.711
9.664	76.710
9.665	76.710
9.666	76.710
9.667	76.709
9.668	76.709
9.669	76.708
9.670	76.708
9.671	76.708
9.672	76.707
9.673	76.707
9.674	76.707
9.675	76.706
9.676	76.706
9.677	76.706
9.678	76.705
9.679	76.705
9.680	76.704
9.681	76.704
9.682	76.704
9.683	76.703
9.684	76.703
9.685	76.703
9.686	76.702
9.687	76.702
9.688	76.702
9.689	76.701
9.690	76.701
9.691	76.700
9.692	76.700
9.693	76.700
9.694	76.699
9.695	76.699
9.696	76.699
9.697	76.698
9.698	76.698
9.699	76.698
9.700	76.697
9.701	76.697
9.702	76.696
9.703	76.696
9.704	76.696
9.705	76.695
9.706	76.695
9.707	76.695
9.708	76.694
9.709	76.694
9.710	76.694
9.711	76.693
9.712	76.693
9.713	76.692
9.714	76.692
9.715	76.692
9.716	76.691
9.717	76.691
9.718	76.691
9.719	76.690
9.720	76.690
9.721	76.690
9.722	76.689
9.723	76.689
9.724	76.688
9.725	76.688
9.726	76.688
9.727	76.687
9.728	76.687
9.729	76.687
9.730	76.686
9.731	76.686
9.732	76.686
9.733	76.685
9.734	76.685
9.735	76.685
9.736	76.684
9.737	76.684
9.738	76.683
9.739	76.683
9.740	76.683
9.741	76.682
9.742	76.682
9.743	76.682
9.744	76.681
9.745	76.681
9.746	76.681
9.747	76.680
9.748	76.680
9.749	76.679
9.750	76.679
9.751	76.679
